,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
339,Phil Kessel\kesseph01,RW,ARI,,CBJ,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,19:29,0,0,0,0,
340,Dean Kukan\kukande01,D,CBJ,@,ARI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,11:38,1,0,0,0,
341,Artturi Lehkonen\lehkoar01,LW,MTL,@,PHI,L-OT,boxscore,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,23,15:26,0,1,0,0,
342,Oskar Lindblom\lindbos01,LW,PHI,,MTL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,26,18:55,0,0,3,3,50.0
343,Ryan Lindgren\lindgry01,D,NYR,@,CAR,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,18:05,1,0,0,0,
344,Milan Lucic\lucicmi01,LW,CGY,,NJD,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,21,13:47,2,0,0,0,
345,Jonathan Marchessault\audymjo01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,18:24,3,0,0,2,0.0
346,Greg McKegg\mckeggr01,C,NYR,@,CAR,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,10:30,0,0,0,0,
347,Victor Mete\metevi01,D,MTL,@,PHI,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,16:47,0,2,0,0,
348,Ilya Mikheyev\mikheil01,F,TOR,,VEG,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,14:42,1,0,0,0,
349,Jake Muzzin\muzzija01,D,TOR,,VEG,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,28,24:32,2,5,0,0,
350,Kyle Palmieri\palmiky01,RW,NJD,@,CGY,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,14:46,1,0,0,0,
351,Brett Pesce\pescebr01,D,CAR,,NYR,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,24,19:40,0,1,0,0,
352,Marcus Pettersson\pettema01,D,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,22:19,1,1,0,0,
353,Ryan Poehling\poehlry01,C,MTL,@,PHI,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,9:38,1,0,1,3,25.0
354,Alan Quine\quineal01,C,CGY,,NJD,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,15,10:23,1,0,0,0,
355,Tobias Rieder\riedeto01,C,CGY,,NJD,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,10:56,0,0,0,0,
356,Tim Schaller\schalti01,LW,VAN,@,CHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,12:21,0,0,0,0,
357,Justin Schultz\schulju01,D,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,30,25:20,0,2,0,0,
358,Jonas Siegenthaler\siegejo01,D,WSH,@,FLA,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,16:23,0,3,0,0,
359,Dominik Simon\simondo01,C,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,22,16:47,0,1,0,0,
360,Brendan Smith\smithbr05,D,NYR,@,CAR,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,16,11:22,1,0,0,0,
361,Andrei Svechnikov\svechan01,RW,CAR,,NYR,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,18:53,3,0,0,0,
362,Brandon Tanev\tanevbr01,LW,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,11:34,1,0,0,0,
363,Chris Tanev\tanevch01,D,VAN,@,CHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,11,7:21,0,0,0,0,
364,Tomas Tatar\tatarto01,C,MTL,@,PHI,L-OT,boxscore,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,17,10:17,0,0,0,0,
365,Shea Theodore\theodsh01,D,VEG,@,TOR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,23,19:43,0,0,0,0,
366,Nate Thompson\thompna01,C,MTL,@,PHI,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,27,16:54,1,0,6,5,54.5
367,Devon Toews\toewsde01,D,NYI,,PIT,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,20:34,1,2,0,0,
368,Kyle Turris\turriky01,C,NSH,@,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,13:18,0,0,3,2,60.0
369,Oliver Wahlstrom\wahlsol01,RW,NYI,,PIT,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,11,6:46,0,0,0,0,
370,Lucas Wallmark\wallmlu01,C,CAR,,NYR,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,19,15:35,1,0,6,2,75.0
371,Anthony Beauvillier\beauvan01,LW,NYI,,PIT,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,18:23,0,0,0,0,
372,Lean Bergmann\bergmle01,F,SJS,,MIN,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,10,7:43,0,0,0,0,
373,Brock Boeser\boesebr01,RW,VAN,@,CHI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,23,19:45,0,0,0,0,
374,Johnny Boychuk\boychjo01,D,NYI,,PIT,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,22,17:25,1,1,0,0,
375,Kyle Capobianco\capobky01,D,ARI,,CBJ,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,19:17,1,4,0,0,
376,Sidney Crosby\crosbsi01,C,PIT,@,NYI,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,27,21:24,0,0,6,8,42.9
377,Oliver Ekman-Larsson\ekmanol01,D,ARI,,CBJ,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,26,25:39,0,1,0,0,
378,Dante Fabbro\fabbrda01,D,NSH,@,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,21,16:23,0,0,0,0,
379,Jake Gardiner\gardija01,D,CAR,,NYR,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,23,19:12,2,0,0,0,
380,Mikael Granlund\granlmi01,C,NSH,@,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,13:20,1,1,0,0,
381,Noah Gregor\gregono01,C,SJS,,MIN,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,12,8:12,2,0,1,2,33.3
382,Jake Guentzel\guentja01,C,PIT,@,NYI,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,24,21:15,2,0,0,0,
383,Calle Jarnkrok\jarnkca01,C,NSH,@,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,22,14:40,0,0,0,0,
384,Kevin Labanc\labanke01,RW,SJS,,MIN,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,13:41,0,0,0,0,
385,Kurtis MacDermid\macdeku01,D,LAK,@,OTT,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,16:57,3,3,0,0,
386,Brock Nelson\nelsobr01,C,NYI,,PIT,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,28,19:32,1,0,11,7,61.1
387,Damon Severson\severda01,D,NJD,@,CGY,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,29,21:48,1,2,0,0,
388,Nick Suzuki\suzukni01,C,MTL,@,PHI,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,12,9:19,0,1,0,0,
389,Joe Thornton\thornjo01,C,SJS,,MIN,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,21,14:35,0,0,3,12,20.0
390,Austin Watson\watsoau01,LW,NSH,@,COL,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,0,,19,13:26,3,4,0,0,
391,MacKenzie Weegar\weegama01,D,FLA,,WSH,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,26,19:22,1,0,0,0,
392,Aaron Ekblad\ekblaaa01,D,FLA,,WSH,L-OT,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,27,21:03,0,0,0,0,
393,Mattias Ekholm\ekholma01,D,NSH,@,COL,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,28,22:00,1,2,0,0,
394,Quinn Hughes\hughequ01,D,VAN,@,CHI,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,25,20:23,0,0,0,0,
395,Colton Sissons\sissoco01,C,NSH,@,COL,L,boxscore,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,24,15:58,1,0,6,8,42.9
396,Brenden Dillon\dillobr01,D,SJS,,MIN,W,boxscore,0,0,0,-4,2,0,0,0,0,0,0,0,1,0.0,22,13:49,4,1,0,0,
